RECORD_ID,STUDENT_ID,ENROLLMENT_DATE,ACADEMIC_STANDING,CURRENT_GPA,CREDIT_HOURS_ATTEMPTED,CREDIT_HOURS_EARNED,MAJOR_CODE,ADVISOR_ID,FINANCIAL_AID_AMOUNT,LAST_LOGIN_DATE,TOTAL_COURSE_VIEWS,ASSIGNMENT_SUBMISSIONS,DISCUSSION_POSTS,AVG_ASSIGNMENT_SCORE,COURSE_COMPLETION_RATE,PLAGIARISM_INCIDENTS,WRITING_QUALITY_SCORE,ENGAGEMENT_SCORE,AT_RISK_FLAG,INTERVENTION_COUNT,LAST_UPDATED
RET_000477,STU_202400477,2024-08-01 0:00:00,Excellent Standing,2.89,15,12,THEA,ADV_1021,29518.23,2025-07-31 14:28:37,182,18,24,62.7,0.84,0,89.6,26.3,TRUE,8,2025-08-01 0:35:37
RET_000478,STU_202400478,2024-08-08 0:00:00,Excellent Standing,3.8,19,18,ARTS,ADV_1134,27334.9,2025-07-28 14:28:37,144,24,13,54,0.85,3,70.9,18.8,FALSE,1,2025-08-01 1:59:37
RET_000479,STU_202400479,2024-08-10 0:00:00,Satisfactory Progress,3.85,14,10,PHIL,ADV_1023,28502.05,2025-07-22 14:28:37,44,8,10,70.4,0.3,0,65.8,34.4,TRUE,1,2025-07-31 13:32:37
RET_000480,STU_202400480,2024-08-10 0:00:00,Satisfactory Progress,2.86,18,15,JOUR,ADV_1063,3756.48,2025-08-01 14:28:37,185,21,28,67.8,0.63,0,91,46.1,TRUE,6,2025-08-01 13:04:37
RET_000481,STU_202400481,2024-08-02 0:00:00,Academic Probation,3.82,14,12,BIOL,ADV_1121,0,2025-07-31 14:28:37,211,15,24,86.4,0.79,5,54.9,75.1,TRUE,3,2025-08-01 6:44:37
RET_000482,STU_202400482,2024-08-02 0:00:00,Warning Status,3.66,20,15,CHEM,ADV_1020,18764.42,2025-07-27 14:28:37,117,15,13,96.1,0.96,0,65.4,19.4,TRUE,6,2025-08-01 1:29:37
RET_000483,STU_202400483,2024-08-09 0:00:00,Good Standing,3.68,17,16,SOCI,ADV_1139,0,2025-07-30 14:28:37,365,16,28,71.2,0.85,0,41.1,70.4,FALSE,1,2025-08-01 10:23:37
RET_000484,STU_202400484,2024-08-04 0:00:00,Conditional Standing,3.4,13,9,THEA,ADV_1149,5143.14,2025-07-26 14:28:37,133,10,1,91.3,0.9,3,36.5,52.5,FALSE,3,2025-07-31 19:56:37
RET_000485,STU_202400485,2024-08-09 0:00:00,Distinguished Standing,3.51,18,13,POLI,ADV_1080,25771.65,2025-07-27 14:28:37,143,11,35,91.9,0.94,0,66.3,72.6,TRUE,3,2025-08-01 2:05:37
RET_000486,STU_202400486,2024-08-05 0:00:00,Academic Suspension,3.6,12,9,COMP,ADV_1014,0,2025-07-27 14:28:37,72,9,28,64.3,0.44,0,59.2,65.3,TRUE,4,2025-08-01 3:25:37
RET_000487,STU_202400487,2024-08-03 0:00:00,Warning Status,3.53,20,18,MUSC,ADV_1088,7484.43,2025-07-27 14:28:37,62,12,32,94.3,0.72,7,54.6,18.9,TRUE,7,2025-08-01 4:51:37
RET_000488,STU_202400488,2024-08-15 0:00:00,Honor Roll,3.84,14,12,NURS,ADV_1137,0,2025-07-28 14:28:37,132,14,2,98.3,0.79,0,83.1,45.6,FALSE,1,2025-08-01 4:39:37
RET_000489,STU_202400489,2024-08-06 0:00:00,Good Standing,1.42,14,11,BUSN,ADV_1003,23905.32,2025-08-01 14:28:37,398,9,30,98.4,0.74,0,88,61.9,FALSE,3,2025-07-31 13:38:37
RET_000490,STU_202400490,2024-08-15 0:00:00,Academic Probation,2.88,12,11,HIST,ADV_1121,7843.71,2025-07-25 14:28:37,145,13,2,64.8,0.73,7,37.2,73.7,TRUE,5,2025-08-01 6:09:37
RET_000491,STU_202400491,2024-08-02 0:00:00,Dean's List,3.04,20,17,BIOL,ADV_1117,0,2025-07-30 14:28:37,372,7,26,89.6,0.38,7,65.4,81.7,FALSE,1,2025-07-31 18:26:37
RET_000492,STU_202400492,2024-08-15 0:00:00,Probationary Status,3.33,13,9,ENGR,ADV_1132,22834.67,2025-08-01 14:28:37,230,14,17,97.6,0.44,2,54.8,38.7,FALSE,3,2025-08-01 0:01:37
RET_000493,STU_202400493,2024-08-04 0:00:00,Warning Status,2.53,14,13,COMM,ADV_1121,13019.18,2025-08-01 14:28:37,235,20,10,93.5,0.71,8,51,30.1,FALSE,0,2025-08-01 2:16:37
RET_000494,STU_202400494,2024-08-06 0:00:00,Warning Status,3.91,20,18,ENGR,ADV_1147,8444.14,2025-07-08 14:28:37,5,22,26,89.8,0.77,0,89.9,16.3,FALSE,0,2025-07-31 17:09:37
RET_000495,STU_202400495,2024-08-05 0:00:00,Good Standing,3.55,18,15,ENGR,ADV_1085,34980.53,2025-07-30 14:28:37,336,8,11,68.7,0.49,0,58,97.6,TRUE,2,2025-07-31 18:39:37
RET_000496,STU_202400496,2024-08-03 0:00:00,Probationary Status,3.58,17,16,GEOG,ADV_1108,0,2025-07-26 14:28:37,72,10,19,59.6,0.55,0,37.5,97.3,TRUE,2,2025-08-01 7:43:37
RET_000497,STU_202400497,2024-08-08 0:00:00,Honor Roll,3.08,20,16,POLI,ADV_1091,29492.28,2025-07-31 14:28:37,294,9,7,94.1,0.43,0,92.2,63.4,FALSE,1,2025-08-01 6:52:37
RET_000498,STU_202400498,2024-08-14 0:00:00,Warning Status,3.67,19,17,SOCI,ADV_1076,32352.68,2025-07-27 14:28:37,125,10,10,87.2,0.45,0,69.2,28.7,FALSE,1,2025-08-01 1:06:37
RET_000499,STU_202400499,2024-08-09 0:00:00,Good Standing,2.59,18,14,THEA,ADV_1075,0,2025-07-31 14:28:37,374,11,12,85,0.82,0,84.6,77.8,FALSE,1,2025-08-01 14:09:37
RET_000500,STU_202400500,2024-08-12 0:00:00,Academic Warning,3.78,13,10,ECON,ADV_1043,0,2025-07-26 14:28:37,140,9,17,52.5,0.52,0,67.8,73.6,FALSE,0,2025-07-31 17:50:37
RET_000501,STU_202400501,2024-08-05 0:00:00,Satisfactory Progress,2.84,16,13,MKTG,ADV_1010,0,2025-07-29 14:28:37,219,9,18,58.9,0.61,0,90,66.8,TRUE,8,2025-08-01 2:18:37
RET_000502,STU_202400502,2024-08-10 0:00:00,Excellent Standing,3.85,15,14,CHEM,ADV_1078,20356.98,2025-07-27 14:28:37,124,13,33,69.1,0.74,0,39,67,FALSE,0,2025-08-01 0:16:37
RET_000503,STU_202400503,2024-08-13 0:00:00,Probationary Status,3.74,13,10,GEOG,ADV_1145,17338.81,2025-08-01 14:28:37,393,21,9,73.8,0.45,6,82.2,78.6,TRUE,4,2025-08-01 9:34:37
RET_000504,STU_202400504,2024-08-11 0:00:00,Satisfactory Progress,3.54,20,16,ECON,ADV_1067,23966.51,2025-07-27 14:28:37,132,19,13,63.3,0.98,0,89.9,62.5,TRUE,5,2025-08-01 9:04:37
RET_000505,STU_202400505,2024-08-09 0:00:00,Honor Roll,3.67,15,10,NURS,ADV_1016,11440.72,2025-07-28 14:28:37,61,21,13,58.8,0.63,0,75.4,46.2,TRUE,2,2025-08-01 10:01:37
RET_000506,STU_202400506,2024-08-01 0:00:00,Academic Warning,3.76,12,10,MGMT,ADV_1122,8599.27,2025-07-31 14:28:37,282,15,30,52.5,0.71,0,75.2,79.8,FALSE,0,2025-08-01 11:23:37
RET_000507,STU_202400507,2024-08-11 0:00:00,Warning Status,3.15,13,11,BIOL,ADV_1149,33434.71,2025-07-26 14:28:37,134,10,20,82.5,0.74,8,93.8,39.6,FALSE,2,2025-08-01 5:19:37
RET_000508,STU_202400508,2024-08-14 0:00:00,Conditional Standing,2.54,18,16,PHIL,ADV_1044,24369.35,2025-07-24 14:28:37,15,15,21,63,0.93,5,69.6,60.9,FALSE,2,2025-08-01 6:15:37
RET_000509,STU_202400509,2024-08-09 0:00:00,Probationary Status,2.81,17,13,ECON,ADV_1147,22807.42,2025-07-27 14:28:37,89,13,34,55,0.32,0,89.1,65.2,FALSE,3,2025-08-01 0:46:37
RET_000510,STU_202400510,2024-08-05 0:00:00,Satisfactory Progress,2.12,13,9,SOCI,ADV_1014,28050,2025-07-25 14:28:37,125,22,25,70.3,0.47,5,66.6,64.8,TRUE,2,2025-08-01 9:30:37
RET_000511,STU_202400511,2024-08-15 0:00:00,Academic Probation,3.76,16,12,ENGL,ADV_1075,14622.24,2025-07-27 14:28:37,111,22,19,47.1,0.95,0,85.1,75.6,FALSE,3,2025-07-31 15:07:37
RET_000512,STU_202400512,2024-08-11 0:00:00,Satisfactory Progress,2.88,20,16,COMP,ADV_1007,0,2025-07-31 14:28:37,257,20,17,96,0.58,0,76,71.3,TRUE,1,2025-07-31 17:53:37
RET_000513,STU_202400513,2024-08-02 0:00:00,Academic Suspension,3.81,17,15,NURS,ADV_1074,0,2025-07-30 14:28:37,386,16,33,55.6,0.98,4,48.6,96.4,FALSE,2,2025-07-31 16:08:37
RET_000514,STU_202400514,2024-08-15 0:00:00,Conditional Standing,3.7,18,16,COMM,ADV_1125,8277.57,2025-07-30 14:28:37,319,20,3,96.9,0.52,0,64,52.9,TRUE,7,2025-08-01 5:45:37
RET_000515,STU_202400515,2024-08-03 0:00:00,Academic Suspension,3.72,18,15,ENGL,ADV_1022,0,2025-07-27 14:28:37,108,10,29,45,0.4,0,65.5,88.8,FALSE,0,2025-08-01 10:22:37
RET_000516,STU_202400516,2024-08-05 0:00:00,Academic Suspension,2.69,20,16,PHYS,ADV_1033,0,2025-07-15 14:28:37,24,8,15,90.9,0.61,0,78.5,39.5,FALSE,3,2025-07-31 16:56:37
RET_000517,STU_202400517,2024-08-02 0:00:00,Probationary Status,3.9,17,14,BUSN,ADV_1130,33861.09,2025-07-30 14:28:37,325,22,23,45.3,0.41,0,92.1,59.4,FALSE,0,2025-07-31 21:48:37
RET_000518,STU_202400518,2024-08-15 0:00:00,Academic Probation,3.77,19,14,NURS,ADV_1020,9238.8,2025-07-26 14:28:37,139,14,24,89.5,0.79,0,86.8,45.4,FALSE,1,2025-08-01 12:54:37
RET_000519,STU_202400519,2024-08-02 0:00:00,Academic Warning,2.6,16,13,THEA,ADV_1072,5390.5,2025-07-31 14:28:37,249,11,8,66.4,0.53,0,43.9,46.9,FALSE,0,2025-07-31 14:57:37
RET_000520,STU_202400520,2024-08-12 0:00:00,Academic Suspension,3.37,18,16,COMM,ADV_1065,13173,2025-07-26 14:28:37,126,16,4,63.6,0.77,0,82,94,FALSE,0,2025-07-31 18:45:37
RET_000521,STU_202400521,2024-08-09 0:00:00,Conditional Standing,2.85,13,12,ANTH,ADV_1034,21754.7,2025-07-24 14:28:37,19,14,15,64.7,0.54,1,90.6,35.6,FALSE,3,2025-07-31 19:22:37
RET_000522,STU_202400522,2024-08-03 0:00:00,Distinguished Standing,1.49,19,17,FINC,ADV_1072,0,2025-07-26 14:28:37,59,17,8,71.7,0.33,0,65.4,42.4,FALSE,1,2025-07-31 14:49:37
RET_000523,STU_202400523,2024-08-05 0:00:00,Satisfactory Progress,3.11,14,10,GEOG,ADV_1071,0,2025-07-31 14:28:37,236,18,11,67.8,0.5,0,59,23.5,TRUE,2,2025-08-01 1:19:37
RET_000524,STU_202400524,2024-08-05 0:00:00,Honor Roll,3.8,20,16,COMM,ADV_1066,14917.62,2025-07-25 14:28:37,54,13,11,53.7,0.78,0,52.9,16.8,FALSE,3,2025-07-31 18:13:37
RET_000525,STU_202400525,2024-08-10 0:00:00,Probationary Status,2.71,17,15,SOCI,ADV_1004,30401.9,2025-07-25 14:28:37,60,18,6,80.1,0.58,0,72.4,56.5,FALSE,0,2025-07-31 15:09:37
RET_000526,STU_202400526,2024-08-04 0:00:00,Conditional Standing,1.52,12,8,EDUC,ADV_1029,32068.16,2025-07-30 14:28:37,231,15,32,65.5,0.62,5,90.6,40.7,FALSE,2,2025-07-31 16:23:37
RET_000527,STU_202400527,2024-08-12 0:00:00,Excellent Standing,1.54,12,11,SOCI,ADV_1045,17082.84,2025-07-26 14:28:37,104,10,27,58.8,0.74,0,59.4,66.4,FALSE,3,2025-07-31 16:50:37
RET_000528,STU_202400528,2024-08-06 0:00:00,Good Standing,2.88,14,11,RELI,ADV_1039,0,2025-07-25 14:28:37,114,20,30,83.1,0.89,0,59.9,95.9,FALSE,2,2025-07-31 19:45:37
RET_000529,STU_202400529,2024-08-04 0:00:00,Satisfactory Progress,3.33,18,13,ENGL,ADV_1115,34252.94,2025-07-21 14:28:37,16,16,24,91.6,0.36,5,42.1,31.1,FALSE,1,2025-08-01 2:12:37
RET_000530,STU_202400530,2024-08-11 0:00:00,Academic Probation,2.65,16,12,EDUC,ADV_1095,30633.05,2025-07-28 14:28:37,75,22,29,68.3,0.63,0,87.7,29.5,FALSE,3,2025-08-01 7:16:37
RET_000531,STU_202400531,2024-08-11 0:00:00,Academic Suspension,3.26,13,11,POLI,ADV_1045,17037.36,2025-07-25 14:28:37,108,8,23,58.5,0.54,0,92.5,30.8,FALSE,3,2025-07-31 21:07:37
RET_000532,STU_202400532,2024-08-14 0:00:00,Honor Roll,3.98,18,17,ANTH,ADV_1067,18340.93,2025-08-01 14:28:37,288,9,18,64.1,0.31,0,59.3,30.4,TRUE,7,2025-08-01 6:32:37
RET_000533,STU_202400533,2024-08-05 0:00:00,Academic Suspension,2.85,18,15,COMP,ADV_1061,0,2025-08-01 14:28:37,302,11,2,73.4,0.58,7,83.3,79.8,FALSE,0,2025-08-01 9:42:37
RET_000534,STU_202400534,2024-08-09 0:00:00,Academic Probation,3.7,20,15,ARTS,ADV_1125,0,2025-07-31 14:28:37,182,16,31,68.1,0.49,0,70.9,83,TRUE,5,2025-08-01 4:59:37
RET_000535,STU_202400535,2024-08-08 0:00:00,Conditional Standing,3.72,12,11,PHIL,ADV_1047,29163.27,2025-07-02 14:28:37,44,18,33,75.4,0.33,0,86.2,39.4,FALSE,0,2025-08-01 8:32:37
RET_000536,STU_202400536,2024-08-05 0:00:00,Excellent Standing,3.22,14,12,ENGL,ADV_1136,13316.41,2025-08-01 14:28:37,187,12,24,72.4,0.81,0,39.9,26.7,TRUE,3,2025-08-01 2:46:37
RET_000537,STU_202400537,2024-08-15 0:00:00,Good Standing,2.7,19,13,PSYC,ADV_1009,0,2025-07-28 14:28:37,104,8,11,95.8,0.48,2,64.6,95.4,FALSE,1,2025-08-01 13:05:37
RET_000538,STU_202400538,2024-08-15 0:00:00,Probationary Status,3.78,20,15,GEOG,ADV_1088,17459.67,2025-07-31 14:28:37,364,9,12,75.5,1,0,93.2,48.5,TRUE,8,2025-07-31 21:13:37
RET_000539,STU_202400539,2024-08-14 0:00:00,Excellent Standing,2.96,12,11,ENGL,ADV_1022,0,2025-07-29 14:28:37,327,11,30,56.5,0.95,3,35.1,61.5,FALSE,1,2025-08-01 7:13:37
RET_000540,STU_202400540,2024-08-01 0:00:00,Satisfactory Progress,2.99,20,17,RELI,ADV_1038,15131.75,2025-07-30 14:28:37,220,19,2,77.3,0.94,0,43,92.8,FALSE,3,2025-08-01 6:16:37
RET_000541,STU_202400541,2024-08-02 0:00:00,Conditional Standing,3.18,15,13,PHIL,ADV_1040,5727.86,2025-07-28 14:28:37,50,11,1,86.8,0.76,8,90.1,48.8,FALSE,0,2025-08-01 12:37:37
RET_000542,STU_202400542,2024-08-11 0:00:00,Good Standing,2.7,12,9,COMM,ADV_1127,0,2025-07-25 14:28:37,126,20,6,56.8,0.31,0,75,73.1,FALSE,0,2025-07-31 16:13:37
RET_000543,STU_202400543,2024-08-07 0:00:00,Dean's List,3.83,12,11,MKTG,ADV_1106,23300.17,2025-07-31 14:28:37,306,18,29,76.5,0.74,0,44.9,97.2,FALSE,3,2025-08-01 12:23:37
RET_000544,STU_202400544,2024-08-14 0:00:00,Excellent Standing,3.52,13,12,PSYC,ADV_1099,11791.68,2025-07-26 14:28:37,110,9,21,63.2,0.54,0,41,54.3,FALSE,0,2025-07-31 15:35:37
RET_000545,STU_202400545,2024-08-05 0:00:00,Academic Suspension,3.54,18,14,FINC,ADV_1061,17759.89,2025-07-25 14:28:37,145,11,34,82.3,0.77,1,71.9,48,TRUE,7,2025-08-01 2:34:37
RET_000546,STU_202400546,2024-08-01 0:00:00,Warning Status,3.23,18,14,ENGL,ADV_1113,32961.31,2025-08-01 14:28:37,319,11,31,75,0.54,1,88.8,24.8,TRUE,6,2025-07-31 16:55:37
RET_000547,STU_202400547,2024-08-01 0:00:00,Satisfactory Progress,3.84,15,12,POLI,ADV_1043,28643.97,2025-07-27 14:28:37,88,19,20,69.2,0.63,5,70.6,78.4,TRUE,3,2025-07-31 23:03:37
RET_000548,STU_202400548,2024-08-06 0:00:00,Probationary Status,3.71,13,12,JOUR,ADV_1054,12011.97,2025-07-30 14:28:37,309,17,27,67.2,0.84,0,66.6,95.7,TRUE,5,2025-08-01 14:05:37
RET_000549,STU_202400549,2024-08-13 0:00:00,Satisfactory Progress,3.91,20,15,JOUR,ADV_1148,16391.62,2025-07-28 14:28:37,121,11,24,94.3,0.39,3,62.7,17.5,TRUE,1,2025-07-31 15:11:37
RET_000550,STU_202400550,2024-08-03 0:00:00,Good Standing,2.98,20,19,THEA,ADV_1089,12040.84,2025-07-31 14:28:37,174,11,13,98.1,0.7,1,64.8,51.7,FALSE,0,2025-08-01 2:33:37
RET_000551,STU_202400551,2024-08-11 0:00:00,Dean's List,3.38,17,13,ENGL,ADV_1014,2482.22,2025-07-30 14:28:37,346,16,26,63.8,0.45,0,52,77.2,TRUE,5,2025-07-31 23:39:37
RET_000552,STU_202400552,2024-08-05 0:00:00,Honor Roll,3.36,16,12,EDUC,ADV_1068,9469.24,2025-07-16 14:28:37,25,18,6,80.5,0.78,0,55.3,40.7,FALSE,2,2025-07-31 15:04:37
RET_000553,STU_202400553,2024-08-03 0:00:00,Excellent Standing,3.91,15,12,ACCT,ADV_1030,30981.42,2025-07-27 14:28:37,114,17,25,57,0.58,0,63.4,93.3,FALSE,2,2025-07-31 15:52:37
RET_000554,STU_202400554,2024-08-12 0:00:00,Academic Warning,2.05,18,15,ENGL,ADV_1014,23386.11,2025-07-28 14:28:37,107,8,25,60.4,0.67,0,92.1,75.1,TRUE,5,2025-07-31 17:11:37
RET_000555,STU_202400555,2024-08-08 0:00:00,Honor Roll,2.75,16,12,GEOG,ADV_1043,32470.93,2025-07-25 14:28:37,133,16,6,65.5,0.76,0,74.2,58.2,FALSE,3,2025-07-31 23:07:37
RET_000556,STU_202400556,2024-08-09 0:00:00,Satisfactory Progress,3.57,20,14,RELI,ADV_1119,6474.05,2025-07-11 14:28:37,17,10,14,52.4,0.73,4,82.7,33.3,FALSE,2,2025-08-01 0:03:37
RET_000557,STU_202400557,2024-08-12 0:00:00,Distinguished Standing,1.45,13,11,HIST,ADV_1103,27208.02,2025-07-05 14:28:37,41,8,20,77.6,0.42,4,49.4,70.6,FALSE,3,2025-07-31 19:43:37
RET_000558,STU_202400558,2024-08-07 0:00:00,Satisfactory Progress,3.7,17,16,COMP,ADV_1122,0,2025-07-31 14:28:37,393,8,24,74.5,0.9,0,44.3,65,FALSE,3,2025-07-31 14:37:37
RET_000559,STU_202400559,2024-08-09 0:00:00,Academic Probation,1.89,20,19,PHYS,ADV_1078,32751.6,2025-07-19 14:28:37,34,19,15,54.4,0.96,0,70.3,45,TRUE,7,2025-08-01 5:42:37
RET_000560,STU_202400560,2024-08-01 0:00:00,Good Standing,2.57,20,18,PHIL,ADV_1122,23842.88,2025-07-14 14:28:37,13,8,1,56.1,0.62,0,41.5,35.2,TRUE,1,2025-07-31 13:31:37
RET_000561,STU_202400561,2024-08-02 0:00:00,Probationary Status,3.7,16,14,PHIL,ADV_1137,27975.14,2025-07-25 14:28:37,80,13,32,79.3,0.86,0,44,93.9,FALSE,2,2025-07-31 18:07:37
RET_000562,STU_202400562,2024-08-02 0:00:00,Warning Status,3.94,18,15,BUSN,ADV_1060,16685.62,2025-07-30 14:28:37,212,19,4,45.4,0.32,0,81.2,26.5,TRUE,6,2025-08-01 8:05:37
RET_000563,STU_202400563,2024-08-15 0:00:00,Dean's List,3.02,15,13,MATH,ADV_1098,11345.45,2025-07-25 14:28:37,99,12,16,92.3,0.68,0,69.8,89.5,FALSE,3,2025-08-01 7:01:37
RET_000564,STU_202400564,2024-08-12 0:00:00,Distinguished Standing,3.55,19,17,HIST,ADV_1100,25815.8,2025-08-01 14:28:37,262,21,3,60.7,0.58,3,90.8,77.8,TRUE,1,2025-08-01 2:52:37
RET_000565,STU_202400565,2024-08-15 0:00:00,Academic Warning,3.85,12,10,COMP,ADV_1122,0,2025-08-01 14:28:37,243,19,32,78.7,0.61,0,75.3,84.4,FALSE,2,2025-07-31 22:34:37
RET_000566,STU_202400566,2024-08-03 0:00:00,Honor Roll,3.7,16,11,MGMT,ADV_1068,6429.22,2025-07-31 14:28:37,187,19,7,83.6,0.56,8,47.6,96.4,FALSE,1,2025-08-01 6:03:37
RET_000567,STU_202400567,2024-08-09 0:00:00,Excellent Standing,3.75,15,13,ENGL,ADV_1038,13574.15,2025-07-30 14:28:37,383,14,13,59.2,0.53,0,37,83.7,TRUE,1,2025-08-01 1:29:37
RET_000568,STU_202400568,2024-08-01 0:00:00,Good Standing,2.99,15,14,BUSN,ADV_1136,12818.98,2025-07-25 14:28:37,140,20,15,85.5,0.54,0,46.5,89.5,FALSE,1,2025-07-31 14:50:37
RET_000569,STU_202400569,2024-08-14 0:00:00,Excellent Standing,2.19,18,17,BIOL,ADV_1112,8568.57,2025-07-27 14:28:37,150,19,16,75.4,0.72,0,36.9,94.7,FALSE,2,2025-07-31 13:56:37
RET_000570,STU_202400570,2024-08-06 0:00:00,Conditional Standing,3.88,20,17,ACCT,ADV_1004,20195.13,2025-07-30 14:28:37,283,7,14,92.1,0.69,4,83.8,88.6,TRUE,7,2025-08-01 1:37:37
RET_000571,STU_202400571,2024-08-10 0:00:00,Academic Probation,1.88,16,12,COMP,ADV_1074,11835.28,2025-07-28 14:28:37,141,15,19,70.4,0.61,0,93,24.8,FALSE,1,2025-08-01 12:01:37
RET_000572,STU_202400572,2024-08-09 0:00:00,Dean's List,3.34,13,10,EDUC,ADV_1115,9441.66,2025-07-30 14:28:37,187,18,24,58.8,0.46,6,43,26.8,FALSE,1,2025-08-01 7:31:37
RET_000573,STU_202400573,2024-08-03 0:00:00,Academic Probation,3.39,17,12,EDUC,ADV_1098,0,2025-07-06 14:28:37,24,15,0,58.9,0.8,0,93,72.7,FALSE,2,2025-08-01 6:20:37
RET_000574,STU_202400574,2024-08-07 0:00:00,Satisfactory Progress,3.95,14,11,POLI,ADV_1081,11694.85,2025-07-26 14:28:37,111,14,22,79.4,0.71,0,53.9,65.6,FALSE,0,2025-08-01 12:17:37
RET_000575,STU_202400575,2024-08-03 0:00:00,Academic Probation,3.29,17,13,ARTS,ADV_1136,33750.79,2025-07-27 14:28:37,98,18,10,91.6,0.64,8,46,43.3,TRUE,6,2025-08-01 4:10:37
RET_000576,STU_202400576,2024-08-01 0:00:00,Probationary Status,2.82,16,12,BUSN,ADV_1011,19676.76,2025-07-26 14:28:37,51,12,21,57,0.44,2,59.9,60.6,FALSE,2,2025-08-01 3:27:37
RET_000577,STU_202400577,2024-08-05 0:00:00,Academic Warning,1.93,15,12,MGMT,ADV_1025,31301.58,2025-07-31 14:28:37,316,12,31,69.6,0.94,0,94.3,85.5,TRUE,1,2025-07-31 20:44:37
RET_000578,STU_202400578,2024-08-06 0:00:00,Satisfactory Progress,3.06,15,11,GEOG,ADV_1137,6909.65,2025-07-08 14:28:37,19,12,2,66.3,0.37,0,88.1,27.2,TRUE,7,2025-08-01 13:52:37
RET_000579,STU_202400579,2024-08-15 0:00:00,Distinguished Standing,3.71,15,14,BUSN,ADV_1091,8713.87,2025-07-31 14:28:37,219,17,34,91.7,0.98,0,71.2,64,TRUE,3,2025-08-01 3:29:37
RET_000580,STU_202400580,2024-08-15 0:00:00,Honor Roll,1.13,15,11,ECON,ADV_1111,0,2025-07-29 14:28:37,212,19,11,81.9,0.76,8,45.8,44.8,TRUE,3,2025-07-31 18:30:37
RET_000581,STU_202400581,2024-08-13 0:00:00,Excellent Standing,3.03,15,14,ENGL,ADV_1070,3905.19,2025-07-25 14:28:37,72,15,17,74.5,0.36,0,35.6,71.2,TRUE,8,2025-08-01 4:56:37
RET_000582,STU_202400582,2024-08-14 0:00:00,Distinguished Standing,2.51,17,12,ACCT,ADV_1086,3199.23,2025-07-31 14:28:37,381,14,19,48.3,0.46,0,55.6,51,FALSE,3,2025-08-01 11:36:37
RET_000583,STU_202400583,2024-08-01 0:00:00,Honor Roll,3.27,13,9,PSYC,ADV_1070,4792.2,2025-07-25 14:28:37,109,14,3,62.1,0.74,0,55.2,37.1,FALSE,3,2025-08-01 4:17:37
RET_000584,STU_202400584,2024-08-15 0:00:00,Conditional Standing,2.71,13,11,MATH,ADV_1069,0,2025-07-31 14:28:37,263,13,12,50.3,0.71,0,81.3,80,TRUE,3,2025-07-31 14:03:37
RET_000585,STU_202400585,2024-08-06 0:00:00,Satisfactory Progress,2.13,19,16,ENGL,ADV_1026,9266.59,2025-07-28 14:28:37,122,15,27,91.1,0.38,1,55,46.7,FALSE,0,2025-07-31 19:19:37
RET_000586,STU_202400586,2024-08-04 0:00:00,Satisfactory Progress,1.51,20,19,HIST,ADV_1066,26686.08,2025-07-04 14:28:37,17,23,0,58.5,0.59,0,79.2,46.4,FALSE,0,2025-08-01 3:38:37
RET_000587,STU_202400587,2024-08-11 0:00:00,Dean's List,3.23,19,15,BIOL,ADV_1150,28780.36,2025-07-30 14:28:37,234,16,32,60.2,0.75,0,66.9,48.8,TRUE,5,2025-08-01 2:52:37
RET_000588,STU_202400588,2024-08-04 0:00:00,Satisfactory Progress,3.84,17,14,ACCT,ADV_1101,23338.45,2025-07-29 14:28:37,237,17,35,71.9,0.74,7,90.6,21,FALSE,0,2025-08-01 2:03:37
RET_000589,STU_202400589,2024-08-11 0:00:00,Excellent Standing,1.79,16,13,ANTH,ADV_1119,0,2025-07-30 14:28:37,274,11,32,70.2,0.41,0,81.2,83.8,TRUE,5,2025-08-01 4:34:37
RET_000590,STU_202400590,2024-08-02 0:00:00,Academic Warning,2.82,20,15,ANTH,ADV_1062,7950.27,2025-07-26 14:28:37,136,8,28,63.3,0.78,2,67.3,16.2,FALSE,3,2025-08-01 0:17:37
RET_000591,STU_202400591,2024-08-06 0:00:00,Conditional Standing,3.96,15,13,ECON,ADV_1050,25582.82,2025-07-29 14:28:37,349,9,13,61.4,0.51,2,36.1,55,FALSE,0,2025-08-01 10:34:37
RET_000592,STU_202400592,2024-08-13 0:00:00,Dean's List,2.7,14,10,ANTH,ADV_1134,2423.9,2025-07-25 14:28:37,63,19,13,75.5,0.41,0,92.9,50.4,FALSE,0,2025-08-01 7:28:37
RET_000593,STU_202400593,2024-08-09 0:00:00,Warning Status,2.61,18,15,RELI,ADV_1087,0,2025-07-26 14:28:37,150,8,10,62.4,0.66,0,84.8,70.8,TRUE,7,2025-07-31 23:33:37
RET_000594,STU_202400594,2024-08-15 0:00:00,Excellent Standing,2.89,20,14,ANTH,ADV_1047,17375.32,2025-07-26 14:28:37,149,10,16,70.3,0.9,0,62.8,71.9,FALSE,3,2025-08-01 6:20:37
RET_000595,STU_202400595,2024-08-14 0:00:00,Distinguished Standing,3.08,17,13,SOCI,ADV_1081,6804.62,2025-07-30 14:28:37,228,19,22,89.4,0.52,5,85.1,27.1,FALSE,1,2025-08-01 7:05:37
RET_000596,STU_202400596,2024-08-07 0:00:00,Academic Warning,3.86,14,11,ANTH,ADV_1141,17354.84,2025-07-26 14:28:37,147,8,25,48,0.59,0,50.9,30.8,TRUE,2,2025-07-31 13:43:37
